game_event_id,game_date,game_id,event_minute,event_type,club_id,player_id,description,player_in_id,player_assist_id
1b3354b2338bca48b7b4c4ee27af4032,2022-08-20,3839080,76,Substitutions,15,564545,,361065,
c29d7395ec2c53413f77a12360807680,2022-08-20,3839081,62,Substitutions,23826,53418,,402008,
82374c49677f19699ce1d1444cac207a,2022-08-20,3839081,83,Goals,23826,93740,Header 1. Goal of the Season,,
1ac809a13bd8e7d4c65b0877f6a8a4b0,2022-08-20,3839081,74,Substitutions,89,177779,,226524,
b0313ea80981706473078fd0e1ac7bf3,2022-08-20,3839081,38,Goals,89,188888,Left-footed shot 2. Goal of the Season,,
559a2f9a581c383154c85b1811a2ff86,2022-08-20,3839081,74,Substitutions,89,188888,,186988,
0024b5e43ae1bcd092497d7096f8abb4,2022-08-20,3839081,71,Substitutions,23826,223967,,198008,
d608b5c5af76bd18b105f757e41f5ffb,2022-08-20,3839081,78,Substitutions,23826,293385,,111078,
a041eff3e7c78cbea273502637c173f7,2022-08-20,3839081,32,Goals,89,355369,Right-footed shot 2. Goal of the Season,,
23c67a763fdaa361dab8e6306814f2ee,2022-08-20,3839081,62,Substitutions,89,355369,,117432,
04ed1b1885584f9c02c3b73a9f7cb08b,2022-08-20,3839081,80,Substitutions,89,370789,,72792,
d5d80237a9d6623bc8fda81354ce99be,2022-08-20,3839081,74,Substitutions,89,454863,,79377,
c3172e8c4b1249630445ff00120f1f66,2022-08-20,3839081,46,Substitutions,23826,475959,,70243,
bf3f0d8004f31225b46ad8ecd22ca560,2022-08-19,3839082,90,Substitutions,18,7161,,321070,
e7ccdbb727cce8b55886619bc2e8deb1,2022-08-19,3839082,34,Goals,18,167329,Penalty 1. Goal of the Season,,
866dc21e48b733cc7663aad759189b5e,2022-08-19,3839082,90,Substitutions,18,167329,,32711,
f598d13d440c0049b6f68b6489240f43,2022-08-19,3839082,57,Substitutions,44,226097,,182574,
e46ec1e44f34b5101bcc296bc9f6faac,2022-08-19,3839082,83,Substitutions,44,261905,,178459,
6a01343c3696447091a983535d57cc56,2022-08-19,3839082,90,Substitutions,18,278332,,196231,
b624cf0e31573246c86350d41874dca8,2022-08-19,3839082,83,Substitutions,44,353948,,16922,
c30417de57812e5ee14262c75943d8b2,2022-08-19,3839082,72,Substitutions,44,395523,,46104,
01eb64ba0e44f8be4025c718092e4179,2022-08-19,3839082,72,Substitutions,44,500067,,432281,
11f9be13862857d5833fd1e8f08bf993,2022-08-21,3839083,63,Substitutions,24,44466,,429874,
c32226dddfc5b9a4636eb47fab27e97b,2022-08-21,3839083,87,Substitutions,3,106270,,153678,
e528193111a3e03905821d0f814a761f,2022-08-21,3839083,56,Substitutions,3,125614,,472249,
26d4f0a68dc6bdb07893f101a74ecb3a,2022-08-21,3839083,56,Substitutions,3,287188,,335103,
a301aecaef982bf4c7da39e9ea3b083d,2022-08-21,3839083,56,Substitutions,3,296879,,283871,
bd8cb4138a4c41f8dac285a9532d3fcf,2022-08-21,3839083,69,Substitutions,24,323831,,193782,
ebfba7fa38064a8116e251cfcbe7fd26,2022-08-21,3839083,80,Substitutions,24,346567,,159844,
b5bd230965021be7bf50ae09c722a2fc,2022-08-21,3839083,71,Goals,24,356141,Direct free kick 2. Goal of the Season,,
aa9dd12d61b6f586ec963e8a970e6a6a,2022-08-21,3839083,82,Goals,3,472249,Right-footed shot 1. Goal of the Season,,
516e7c10dbf0e37f0042ecbb8e9a148c,2022-08-21,3839083,80,Substitutions,24,487969,,456492,
778aa8fa10c78ff190d43d2e6733b6da,2022-08-21,3839083,75,Substitutions,3,490581,,232418,
a1ea0d1c29a6b9120d1ea093111fc3d6,2022-08-21,3839083,69,Substitutions,24,513245,,356141,
e1aff91a40ff8d4ae6c722c5c9931c16,2022-08-20,3839084,71,Substitutions,33,36284,,60957,
5664337dd0608b3e68c8671026fc43c6,2022-08-20,3839084,46,Substitutions,33,39025,,596881,
d3ac6a620264d07859cd7b5f7eb97469,2022-08-20,3839084,87,Substitutions,33,241477,,553905,
e351f18fb3e6a4a43687a40e8c636d98,2022-08-20,3839084,46,Substitutions,82,338629,,327251,
dfc1de012977909a909c46571799ee82,2022-08-20,3839084,59,Substitutions,82,342405,,36182,
e90ffdc26cb31deefc379eea9448c476,2022-08-20,3839084,87,Substitutions,33,405687,,472242,
e4b83f7ca47cb3c0cf4c330f18c6a561,2022-08-20,3839084,76,Substitutions,82,407098,,711517,
3f2f2566c7a1e0777e2574bf1dc6f26d,2022-08-20,3839084,59,Substitutions,82,445939,,143891,
db327775ca975942229e6da29f9354bc,2022-08-20,3839084,71,Substitutions,33,606752,,308552,
3366d5ce91f634ec6d0616c00b9ea71f,2022-08-21,3839085,66,Substitutions,27,58358,,159471,
9c7423875a969456e2ebcebab2289fae,2022-08-21,3839085,85,Substitutions,80,79967,,343959,
1e76eac612088b7355b91194100c17ca,2022-08-21,3839085,61,Substitutions,27,106987,,478573,
5fae44f050e4d060acb9514520088b18,2022-08-21,3839085,85,Substitutions,80,118850,,63489,
b0b9891f5485f5dabb6ba931a158b13d,2022-08-21,3839085,69,Goals,27,121686,Own-goal,,
d66bd55a1479c1aa992dae3b293f8411,2022-08-21,3839085,76,Goals,27,159471,Right-footed shot 2. Goal of the Season,,
0c3ab6ecbf30fbd31ac923ebead1362c,2022-08-21,3839085,69,Substitutions,80,179635,,199297,
b391f5e8415d8bec9350fdec045b1d19,2022-08-21,3839085,4,Goals,27,192565,Right-footed shot 1. Goal of the Season,,
3ad8374d55d66fd1a753865dfe88eedb,2022-08-21,3839085,70,Substitutions,80,196435,,397099,
e0afba31e1ea23d3e35c70437d19598e,2022-08-21,3839085,43,Goals,27,200512,Left-footed shot 2. Goal of the Season,,
8b5c3bb252dbcdf473da9d029491c5c2,2022-08-21,3839085,59,Goals,27,200512,Penalty 3. Goal of the Season,,
d89ad8ca0e91a04004b55fc9ef5db0d6,2022-08-21,3839085,72,Substitutions,27,200512,,604327,
8b83cb43017fe26d4aca722f7ac5bf1e,2022-08-21,3839085,33,Goals,27,243714,Right-footed shot 1. Goal of the Season,,
1d35789ea3bb7f7a151ee7e65bc3c9fa,2022-08-21,3839085,68,Substitutions,80,245744,,190289,
fff99d5579476c05f553c3b51203a4e6,2022-08-27,3839841,77,Substitutions,290,344892,,344576,
e141024060551e1e662d9419ad27a973,2022-08-07,3839728,71,Substitutions,995,111038,,61891,
95862291cf83343e949e30728b201699,2022-08-07,3839728,63,Substitutions,1420,126552,,980576,
8e5637cd94b2f72d0550d190e2441847,2022-08-07,3839728,81,Substitutions,1420,214532,,680447,
1342ab83615d56adfb9004c1ca6c6db8,2022-08-07,3839728,78,Substitutions,995,288225,,353403,
398b65e25559809ec422929e80a8e4e9,2022-08-07,3839728,63,Substitutions,1420,290593,,261963,
692ac7cd697bcfccd4587644a366716f,2022-08-07,3839728,78,Substitutions,995,353365,,102744,
3053a1dcf4269b27d5a1510faf966942,2022-08-07,3839728,71,Substitutions,995,500689,,462348,
20eb9ffd50fc23dbf189afa978c60930,2022-08-06,3839729,67,Substitutions,583,25557,,348026,
a70af68823a05e083c65ddeb996b1a06,2022-08-06,3839729,80,Goals,583,28003,Left-footed shot 1. Goal of the Season,,
bc3307012c96465bb9d41cea6495f856,2022-08-06,3839729,86,Goals,583,28003,Left-footed shot 2. Goal of the Season,,
7a8e1257c7be4075c909a22ef1d89e3a,2022-08-06,3839729,85,Substitutions,3524,60542,,358025,
594248797f31a009d18ceb4d5a5cb8e4,2022-08-06,3839729,9,Goals,583,68290,Right-footed shot 1. Goal of the Season,,
bbc9b62797124a8d0f85d6e08f29e67b,2022-08-06,3839729,78,Substitutions,583,74230,,709726,
5bfd7c40ed296c333fffaa5ab9fe6111,2022-08-06,3839729,82,Substitutions,583,102558,,810092,
4be492e09545ea5b813355f19e56155a,2022-08-06,3839729,82,Substitutions,3524,149579,,270411,
d39653461468bbc3ff5de471c3069e5d,2022-08-06,3839729,38,Goals,583,181767,Header 1. Goal of the Season,,
88760c65bf6e2c6f04fd3515b7b0c2c5,2022-08-06,3839729,26,Goals,583,398073,Right-footed shot 1. Goal of the Season,,
01acd45dff4437edfc1105450da2d1a7,2022-08-06,3839729,73,Substitutions,3524,422281,,594997,
873ffab6e488806509b00326e101e6b7,2022-08-06,3839729,67,Substitutions,583,487469,,166237,
c053d459d47fad1b209b355da0afdddf,2022-08-06,3839729,78,Substitutions,583,616341,,126719,
3bf30c8bc60c29fb897f3465d0d52441,2022-08-06,3839729,73,Substitutions,3524,646733,,221151,
2e6b9cd782f5ebf92e2cce27b128a83e,2022-08-07,3839730,1,Goals,1082,84301,Right-footed shot 1. Goal of the Season,,
d6f3211424702e13d31def2056a9204d,2022-08-07,3839730,68,Goals,290,93678,Right-footed shot 1. Goal of the Season,,
6f10ce887466e11b03d64239cf2ae526,2022-08-07,3839730,76,Substitutions,290,138171,,353404,
08ea44756984a504d2d7b6d05f95fed9,2022-08-07,3839730,76,Substitutions,290,167472,,569140,
5b586c5af03a98c8d0b01c1cf308a27d,2022-08-07,3839730,89,Substitutions,1082,292818,,496857,
8e9d83450c01ba1728c39508fd722f30,2022-08-07,3839730,64,Goals,1082,327863,Right-footed shot 1. Goal of the Season,,
97a3daff0253d0c43112127cd4766d31,2022-08-07,3839730,84,Substitutions,1082,392770,,973085,
3babc0ba06557dd78a5d7ca69180264a,2022-08-07,3839730,75,Substitutions,1082,420465,,463605,
1464fe06317f6a796294687cd4c33bdc,2022-08-07,3839730,3,Goals,1082,533738,Left-footed shot 1. Goal of the Season,,
a66a46806b405f5ebe216364fb1139a0,2022-08-07,3839730,39,Goals,1082,533738,Right-footed shot 2. Goal of the Season,,
8cd14bf85c5c5cbb27d27ee300adefdb,2022-08-07,3839730,84,Substitutions,1082,594991,,386726,
9d5fd85ea4a88cc05309cd8bbe955bdb,2022-08-07,3839731,79,Substitutions,969,47713,,842341,
1308f7f9ef3c87ae3cd2409bdcf2aa74,2022-08-07,3839731,15,Goals,969,127156,Left-footed shot 1. Goal of the Season,,
53b96e822ca017a0fc4a7bb17e7cf042,2022-08-07,3839731,81,Goals,969,127156,Right-footed shot 2. Goal of the Season,,
80eea85fa6bb370fa9bfb0e1dda0a188,2022-08-07,3839731,12,Goals,1095,212804,Penalty 1. Goal of the Season,,
28a1cdbcb5c8fd312d8456d1d2b3ce45,2022-08-07,3839731,89,Substitutions,1095,282199,,743498,
a66494f9c245137ab0fb3fb8a310396a,2022-08-07,3839731,17,Goals,1095,325223,Right-footed shot 1. Goal of the Season,,
3860bcde1e60694e0fc8ab0c0d84a6e6,2022-08-07,3839731,30,Substitutions,969,340328,,624920,
c8c6d1a9d75761a0589496d8d6302408,2022-08-07,3839731,78,Substitutions,969,357072,,650350,
5a5e1c4484da49838d7170772bc9f49f,2022-08-07,3839731,3,Goals,969,537127,Left-footed shot 1. Goal of the Season,,
aeefb4f7562f6d26cb9bca72f50e0d43,2022-08-07,3839731,79,Substitutions,969,537127,,485965,
6a13fdd975c1617bdb3d96149ad9127a,2022-08-07,3839731,84,Substitutions,1095,554251,,982863,
7fa9d4327f898ba40b741c53f69e6c40,2022-08-07,3839731,84,Substitutions,969,659542,,111058,
9b21b448872143735c1e7abcaa84fe5d,2022-08-05,3839732,31,Goals,1147,18934,Penalty 1. Goal of the Season,,
e62deafa868fdf80ad2bbde51944ffb2,2022-08-05,3839732,89,Substitutions,1147,18934,,290552,
e316a7ae8530ce3c5ce908cbf3bf746b,2022-08-27,3839100,73,Substitutions,39,251878,,453016,
3099a6880d3ab29065048a354f654b8e,2022-08-27,3839100,46,Substitutions,39,333647,,436585,
17424555d1e3b28c0ddb8253e4ba0b10,2022-08-27,3839100,81,Substitutions,15,395516,,315131,
1294f0809eb365d1b32d2b1d94c74772,2022-08-27,3839100,29,Goals,15,401578,Right-footed shot 1. Goal of the Season,,
3fa319d0a5ed052a99f06e42cfdd4a7f,2022-08-27,3839100,71,Substitutions,15,401578,,89701,
ea5ec01da45bfed785aa861fe2b17d9a,2022-08-27,3839100,39,Goals,15,484547,Right-footed shot 1. Goal of the Season,,
97ba1bf94f17663a025a8cb99941c5ac,2022-08-27,3839100,41,Goals,15,484547,Right-footed shot 2. Goal of the Season,,
aa32324952ac59cfb6b70190dfc72a01,2022-08-27,3839100,71,Substitutions,15,484547,,644771,
9e31972a0a3ac456a1a62c81a71b4edd,2022-08-27,3839101,80,Substitutions,533,46580,,315604,
c2fa7fbf2af29552c2ea4bb12f3e9261,2022-08-27,3839101,77,Substitutions,167,146163,,38410,
f32f154b72635f6c2a11e8b5b265023c,2022-08-27,3839101,81,Substitutions,167,249157,,189475,
6234a7f269452eea938962e4a20c2abc,2022-08-27,3839101,39,Goals,533,251309,Left-footed shot 1. Goal of the Season,,
f556d518bb0f13eb329d68e345b87547,2022-08-27,3839101,62,Substitutions,533,251309,,57051,
7c68c09212d84226e82681c0331da8a6,2022-08-27,3839101,62,Substitutions,533,270393,,143798,
8e0892bcfbcc5f99b55db3061360bd1a,2022-08-27,3839101,77,Substitutions,167,296397,,401639,
1a7d234ee3d778d7e33466830f3b5b8a,2022-08-27,3839101,72,Substitutions,533,324278,,145866,
33bfa32fdf13bb7da24cac4b086d0e07,2022-08-27,3839101,56,Substitutions,167,335457,,345886,
a20ad3f3401b933ccdcfeb8fb801f4b0,2022-08-27,3839101,80,Substitutions,533,538977,,293281,
8f2ad498e0b9ab3ee96efc5dc7d88f52,2022-08-27,3839101,56,Substitutions,167,627207,,152963,
d8eb06a2666c0ea23666076265703180,2022-08-27,3839102,32,Goals,16,50512,Header 1. Goal of the Season,,
a6c0e0d377a22e9086c4d3f47810060c,2022-08-27,3839102,86,Substitutions,16,50512,,166601,
b1648852f48fd672005fbe636e5d59ce,2022-08-27,3839102,80,Substitutions,44,160938,,178459,
b0c349308f8d9fb521f0cdefca452ef3,2022-08-27,3839102,86,Substitutions,16,170986,,102226,
f4e2b447de0e494e245a6b7dba22631e,2022-08-27,3839102,55,Substitutions,44,182574,,46104,
4da78d178497e0726790bb0e78c5393d,2022-08-27,3839102,67,Substitutions,16,193900,,100986,
6a9f4a0446aec0150430eae49c538ade,2022-08-27,3839102,75,Substitutions,44,261905,,16922,
e796145c6d1cd8bb048ccb13113a5a57,2022-08-27,3839102,75,Substitutions,44,303259,,279009,
4c639590a3664d6ce53012882109b1da,2022-08-27,3839102,61,Substitutions,16,496094,,670882,
efd098312a276bb6af136909ec31eb27,2022-08-27,3839103,71,Substitutions,33,36284,,60957,
bf69bda42c1627084d4513e2015fb2b5,2022-08-27,3839103,61,Substitutions,33,53400,,308552,
9a72a9f0aea1be518780a9585516ae21,2022-08-27,3839103,31,Goals,33,116088,Penalty 3. Goal of the Season,,
3db586f94f86198b32d358d4597ed30a,2022-08-27,3839103,45,Goals,89,177779,Right-footed shot 1. Goal of the Season,,
2975b5befc02f99180e726ab836e6356,2022-08-27,3839103,84,Substitutions,89,177779,,168543,
f74d4c98f97a166921786691088708c0,2022-08-27,3839103,87,Goals,89,186988,Left-footed shot 1. Goal of the Season,,
856e294b86be7a7991500b33c6ee6246,2022-08-27,3839103,90,Goals,89,186988,Left-footed shot 2. Goal of the Season,,
05b69bf144ddf14b800b1ae6717e1255,2022-08-27,3839103,36,Goals,89,188888,Right-footed shot 3. Goal of the Season,,
fa99bea5f98e64764b3dcfb55197d27e,2022-08-27,3839103,46,Goals,89,188888,Right-footed shot 4. Goal of the Season,,
e9737781c4bba964a865a487ee15bee2,2022-08-27,3839103,71,Substitutions,89,188888,,186988,
cd52c9ff07e706f013daaf099f1d6ba1,2022-08-27,3839103,6,Goals,89,226524,Header 1. Goal of the Season,,
c04ea98f3faa2c99d26f41b4e05f0643,2022-08-27,3839103,74,Substitutions,89,226524,,232144,
12a0d67687677902bd05f090c04b6d10,2022-08-27,3839103,61,Substitutions,33,337333,,39025,
111456984aa10cc8da4c223b39284599,2022-08-27,3839103,71,Substitutions,89,355369,,117432,
71427bfd3963f135e06d24a5d59c5132,2022-08-27,3839103,84,Substitutions,89,387047,,284248,
bcdf9f2eb20dd05e89f0d287475c0976,2022-08-27,3839103,61,Substitutions,33,405687,,596881,
6d9b137dc29470d3ea031b11584f22ac,2022-08-27,3839103,71,Substitutions,33,606752,,222859,
7e86bdae1c5daf331781624be3cac505,2022-08-28,3839104,77,Substitutions,24,44466,,49723,
8c0ea7cb48e8bb83f2797f72c0d67629,2022-08-28,3839104,65,Substitutions,86,58396,,381753,
34741c15eb77f720926ac3b27b835582,2022-08-28,3839104,14,Goals,86,58995,Right-footed shot 1. Goal of the Season,,
9fb6c35bb65e8db930a9937c6b83440e,2022-08-28,3839104,65,Substitutions,86,58995,,532539,
42137964ef35c03466b850a787fbc336,2022-08-28,3839104,2,Goals,24,74842,Right-footed shot 1. Goal of the Season,,
40f9aec3f343adbe876b773c82590eeb,2022-08-28,3839104,86,Substitutions,24,74842,,193782,
218cd51e987401a1044fe2233d23c529,2022-08-28,3839104,90,Goals,86,75489,Penalty 3. Goal of the Season,,
41b7dd0571bd4387b5d4f03827ca26e0,2022-08-28,3839104,17,Goals,86,93844,Header 2. Goal of the Season,,
03591c5acbe1f35324b37e321bf77059,2022-08-28,3839104,30,Substitutions,86,93844,,346853,
89cafc9bff9f96b9d94580d06a0ad326,2022-08-28,3839104,77,Substitutions,86,119211,,341317,
f7d5d6e6e6d1a672b4e998d174ef395c,2022-08-28,3839104,48,Goals,24,212723,Right-footed shot 1. Goal of the Season,,
ba4d86495fda6988064a90f6c67b2e1b,2022-08-28,3839104,66,Substitutions,86,289835,,275249,
1f03154bfcbebdda7159f80953e8d896,2022-08-28,3839104,65,Substitutions,24,346567,,159844,
bd3e7191a84380a9fa6692708be657e1,2022-08-28,3839104,32,Goals,24,487969,Left-footed shot 2. Goal of the Season,,
35180609b1773945a15e70e6c161a68d,2022-08-28,3839104,86,Substitutions,24,487969,,323831,
2822f4ebc7e7329d9cd948379c5dcf1f,2022-08-28,3839104,39,Goals,24,513245,Right-footed shot 1. Goal of the Season,,
760afa17796cfce6984286ecca16c006,2022-08-28,3839104,77,Substitutions,24,513245,,429874,
da97e3d2ea81835ee9b6beb69fa11dc1,2022-08-27,3839841,77,Substitutions,667,170961,,178313,
3934e5b1cfe3f07f020d99f92111d147,2022-08-27,3839841,29,Goals,290,353404,Left-footed shot 1. Goal of the Season,,
4032e3180f0a05da9f4d7a9e05109338,2022-08-27,3839841,70,Substitutions,290,353404,,167472,
09421df96f817780b22b4afb4a26de47,2022-08-27,3839841,72,Substitutions,667,450050,,344888,
4321d436967d15719c8205cb502febfb,2022-08-27,3839841,65,Substitutions,667,786436,,876631,
0da2d94dc54623759d34b4a4eaecbc90,2022-08-28,3839842,68,Substitutions,3524,60542,,391192,
3a96a3a15ab0fd364facc74b11ff5b43,2022-08-28,3839842,68,Substitutions,3524,260316,,594997,
1847ea4ca55ec8e461208b19a7020b38,2022-08-28,3839842,49,Substitutions,3524,270411,,422715,
1b6076ffcc3753b94dc53acc991685c3,2022-08-28,3839842,62,Goals,3524,422281,Left-footed shot 2. Goal of the Season,,
8c2637884ef26fb72ef88c55f7914b17,2022-08-28,3839842,24,Goals,1158,538874,Penalty 1. Goal of the Season,,
ece670bb1b5c0f22d56eeb5c500be9de,2022-08-28,3839842,41,Goals,1158,538874,Counter attack goal 2. Goal of the Season,,
1df696f7aa23421a3c2ae7e57a594b9e,2022-08-28,3839842,73,Substitutions,1158,538874,,490223,
9aed6529958a10a866860f030efcb367,2022-08-28,3839842,73,Substitutions,1158,569390,,766412,
aacabb6003a6174ddb827ff909f751c7,2022-08-28,3839842,90,Substitutions,1158,579930,,428954,
3c9e3213cc37f9e6559344a7fec203fb,2022-08-28,3839842,82,Substitutions,1158,633992,,333383,
d82de51400f6295088cf841a49ee6b01,2022-08-28,3839842,71,Substitutions,3524,646733,,321647,
0f7c7aeda50ec468eea47d370e50b93c,2022-08-28,3839842,68,Substitutions,3524,798404,,170966,
13fbb6ff30ca55f1b86c2b1e92e7d32b,2022-08-28,3839843,59,Substitutions,995,61891,,102744,
1cf06a75c688d8c1182e083d63a0d81b,2022-08-28,3839843,69,Substitutions,415,159098,,855015,
cb1cb69a644a4576348167e4543e5208,2022-08-28,3839843,79,Substitutions,415,221873,,855014,
181d722472002dcfca3ae20c0265cb32,2022-08-28,3839843,61,Goals,995,274862,Right-footed shot 2. Goal of the Season,,
9fe4a64e7a4f5ee8d05fa32ef83e01d2,2022-08-28,3839843,80,Substitutions,995,274862,,830265,
720f9ea3d4d832babae95801f8df7b1f,2022-08-28,3839843,59,Substitutions,415,289802,,611195,
c2b582ab48814c530e59ec463ed197f3,2022-08-28,3839843,46,Substitutions,995,353365,,462348,
acf9689474a28e115c40b9779cabe473,2022-08-28,3839843,46,Substitutions,995,353403,,288225,
875d374d293059fc689b8e96a7ab378a,2022-08-28,3839843,15,Goals,415,393238,Left-footed shot 1. Goal of the Season,,
c4821ce977485cdf6b4fa0b55ab0b435,2022-08-28,3839843,55,Goals,995,462348,Header 1. Goal of the Season,,
558f857a9788b1b850e2bc6a91e0e71e,2022-08-28,3839843,50,Goals,995,500689,Header 1. Goal of the Season,,
2064934d75ebc7933f45e4017d772ccf,2022-08-28,3839843,74,Substitutions,995,557613,,111038,
37a10241d3e56b605669216c87957ef9,2022-08-28,3839843,46,Substitutions,415,569376,,308133,
784205013429c8fa506684f3ecae7021,2022-08-28,3839844,68,Substitutions,244,37647,,127048,
df1a6d4327b86f853caa73cbb6f5bffb,2022-08-28,3839844,10,Goals,244,40433,Right-footed shot 1. Goal of the Season,,
6286948d27788470a42b02bee2d1f5ff,2022-08-28,3839844,42,Goals,244,40433,Right-footed shot 2. Goal of the Season,,
f51247c1f9a64ea0adb17e7336aff8e7,2022-08-28,3839844,68,Substitutions,244,40433,,424784,
8e41b5bfe10388185c0fa5cf0701a5fb,2022-08-28,3839844,58,Substitutions,244,94005,,286384,
28906fe071708d9bbc69f617fbaf7401,2022-08-28,3839844,78,Substitutions,417,122797,,409344,
01925a4757fec0aea59b362c56c6d503,2022-08-28,3839844,78,Substitutions,244,175639,,649452,
a9237d287bf7b2a372edc637151714a7,2022-08-28,3839844,46,Substitutions,417,384593,,50057,
71a53563fa533fefa3b278860a035654,2022-08-28,3839844,58,Substitutions,417,532775,,416108,
2ca11cd367dbd41b4a3ffa01a9f4817a,2022-08-28,3839844,37,Goals,244,535955,Right-footed shot 3. Goal of the Season,,
80e6c2eb11637c62526ceae7134e200f,2022-08-28,3839844,78,Substitutions,244,535955,,485963,
117bc5c9c8963c60c4ce1aa0b6a45551,2022-08-28,3839844,58,Substitutions,417,539065,,463618,
a3d87c0527fe855074b0559eb0b13a3b,2022-08-28,3839844,46,Substitutions,417,812654,,543051,
73f1ef4819c7cea7afdf6b91e4474acc,2022-08-28,3839845,87,Substitutions,583,28003,,74230,
7f91cf84fffa73e7cc1ee83f20cbdd86,2022-08-28,3839845,70,Goals,583,68290,Penalty 6. Goal of the Season,,
1f77745f2a8b83dcb98edc1b60753b29,2022-08-28,3839845,20,Goals,162,82009,Counter attack goal 1. Goal of the Season,,
c7a0f6e4648c6313a84924854858c3cf,2022-08-28,3839845,25,Substitutions,162,82009,,745200,
0434ec02e92d6be750ecd42a9c62db23,2022-08-28,3839845,87,Substitutions,583,181767,,348026,
e1b663706133880d3eb8edf89be4e2db,2022-08-28,3839845,63,Substitutions,583,258027,,141050,
2859cbf539e79a70f2f6e5e3515db885,2022-08-28,3839845,64,Substitutions,162,263918,,237662,
6ba86fec5b94b90f2e265b386a10aa25,2022-08-28,3839845,74,Substitutions,162,543382,,578872,
d52329348ed54e5038797094f8e2b59f,2022-08-28,3839845,64,Substitutions,162,745200,,165793,
15ba5540727c5e4327f034f016726b5d,2022-08-27,3839846,90,Goals,273,181378,Right-footed shot 2. Goal of the Season,,
c3614a1c9916902b48b995bf4f9b9f1e,2022-08-27,3839846,66,Goals,826,182893,Right-footed shot 2. Goal of the Season,,
eef90ce19dda44532bd49a92716b93cb,2022-08-27,3839846,88,Substitutions,826,239743,,206912,
6cf286b8f0fc9b287e6d906c864aebbc,2022-08-27,3839846,71,Substitutions,273,266359,,746695,
ed8fdc2d03a801834777d905e2ee3cc2,2022-08-27,3839846,88,Substitutions,826,332560,,170929,
991d8bb08bcfef15e74dc56305bccc4d,2022-08-27,3839846,83,Substitutions,826,354726,,308439,
90e201cdc8b0eb5e5e148a321590a96e,2022-08-27,3839846,70,Goals,826,368887,Left-footed shot 2. Goal of the Season,,
0217fb61e7bb9805a5e367f0de3fc113,2022-08-27,3839846,77,Substitutions,826,368887,,531949,
8b9f17b4c225e49983125abb7603a6da,2022-08-27,3839846,61,Substitutions,273,486049,,181378,
91eadd9e2cb9656f46899b76f93ad2df,2022-08-27,3839846,82,Substitutions,273,654539,,282250,
01adb356f68f4a4c118a09c8a508ead0,2022-08-27,3839846,77,Substitutions,826,719442,,182916,
d0d0a7e0dc4b66f0d9ec7cab60437674,2022-08-27,3839846,82,Substitutions,273,914562,,659543,
f7ccf6dbdfdb9dc9c77b8c957435ff35,2022-08-28,3839847,64,Goals,969,60540,Left-footed shot 1. Goal of the Season,,
e558c9d40054720bb74ef4c68e0c598a,2022-08-28,3839847,84,Goals,969,60540,Right-footed shot 2. Goal of the Season,,
9ec9ab746c0706fe76380fa643959a97,2022-08-28,3839847,11,Goals,969,103565,Left-footed shot 2. Goal of the Season,,
daa216cde515aee9976150a2d0a6eba4,2022-08-28,3839847,54,Substitutions,969,103565,,60540,
9909f9ea64f024fc78b58ec9a5bbc123,2022-08-15,3844088,83,Substitutions,237,72479,,442805,
f0d5ba21ac47cf6d7b8a77922f83415b,2022-08-15,3844088,65,Substitutions,237,139435,,513031,
5359dc9105e9506c16304800f75fe617,2022-08-15,3844088,57,Substitutions,621,251897,,34601,
eb849cc394f925115af5a1d70ef39e0a,2022-08-15,3844088,86,Substitutions,621,255508,,895480,
ba3ed7c4e3aa75fb566ee9b86c376e39,2022-08-15,3844088,87,Substitutions,237,256267,,177452,
ddb9c004f4b59a42d9b961ee8af5d807,2022-08-15,3844088,70,Substitutions,621,338425,,709187,
43cbbe26621953b71451b64d3a9a7308,2022-08-15,3844088,87,Substitutions,237,557149,,100722,
cf779fe0b8a2fd1f25bd1e45853db3f4,2022-08-15,3844088,57,Substitutions,621,571020,,524010,
8f53e5cd954495c43b9882e16d189e90,2022-08-13,3844089,84,Substitutions,367,30321,,195605,
487299e0e75632e38165e0ad1c2832ae,2022-08-13,3844089,82,Substitutions,131,69751,,58864,
8ea5d1aaa019b8c941859546dcf32965,2022-08-13,3844089,62,Substitutions,367,192009,,517753,
ad32c905f8e08c587ef55cd80fde1fc6,2022-08-13,3844089,60,Substitutions,131,196948,,85370,
f3603a787179efbfd38e9820b9cde8c7,2022-08-13,3844089,79,Substitutions,367,362086,,246204,
71aac6b11c625167f1339b82436c97c5,2022-08-13,3844089,60,Substitutions,131,411295,,466810,
fb073cafbf8eaf9d13a672813926dd66,2022-08-13,3844089,62,Substitutions,367,505674,,39152,
7ddaae73a8aba5baadaab5ee5e890efd,2022-08-13,3844089,60,Substitutions,131,646740,,326330,
33a1c42ed7ab4f806d1c60e7b4d98fbb,2022-08-13,3844089,72,Substitutions,131,683840,,294808,
6ecfeedae0ec5580270616556f107ac6,2022-08-15,3844090,39,Goals,150,126737,1. Goal of the Season,,
240219a0a59e573a37eada70a74b068a,2022-08-15,3844090,60,Goals,150,126737,2. Goal of the Season,,
ab20f2e43cf8d630facdfc956bcaeeb6,2022-08-15,3844090,46,Substitutions,1531,149231,,339816,
ecb7360d0e5d9a52ca8cf612355aaf2d,2022-08-15,3844090,46,Substitutions,1531,186862,,349836,
