"game_lineups_id","game_date","game_id","player_id","club_id","player_name","lineup_type","player_position","lineup_number","team_captain"
"29bf0b19d903780891b7357ad1912bd7","2022-08-07","3839734","126557","826","Jonathan Gradit","starting_lineup","Centre-Back",24,False
"e41f5da808171187aa708afda5af100b","2022-08-07","3839734","138055","3911","Haris Belkebla","starting_lineup","Central Midfield",7,False
"c131006d522508859e18576e88499a4e","2022-08-07","3839734","170544","3911","Christophe Hérelle","starting_lineup","Centre-Back",23,False
"2e116cf4f9321e8946ca0f852cd7e7a2","2022-08-07","3839734","170929","826","Massadio Haidara","substitutes","Left-Back",21,False
"70205eb4c33472526b45ef36fb974fe6","2022-08-07","3839734","175014","3911","Youcef Belaïli","starting_lineup","Right Midfield",31,False
"7765ec80886889d308cff6976438aa29","2022-08-07","3839734","182893","826","Seko Fofana","starting_lineup","Central Midfield",8,True
"7b2543d51eccf8cae0110a3d7c2c6be7","2022-08-07","3839734","182916","826","Wesley Saïd","substitutes","Centre-Forward",22,False
"f67f1719c07a0cf052786855389e8845","2022-08-07","3839734","191056","826","Brice Samba","starting_lineup","Goalkeeper",30,False
"ad1308f7ac80d90ebb49cfc0f3e04b87","2022-08-07","3839734","206912","826","Jimmy Cabot","substitutes","Right Midfield",19,False
"63f140887882f8061437bfc189a7104a","2022-08-07","3839734","229006","3911","Franck Honorat","starting_lineup","Left Midfield",9,False
"ed49940a92f4d40308f56d061aee94b3","2022-08-07","3839734","239743","826","Przemyslaw Frankowski","starting_lineup","Right Midfield",29,False
"ebdf3a9957862215566ac7006a566e52","2022-08-07","3839734","250779","3911","Brendan Chardonnet","starting_lineup","Centre-Back",5,True
"c0d84292d904d2446f5590e52b5a84d4","2022-08-07","3839734","263236","826","Kevin Danso","starting_lineup","Centre-Back",4,False
"e1b660dcf1b396b81244220025453b53","2022-08-07","3839734","308439","826","Patrick Berg","substitutes","Defensive Midfield",6,False
"06d36f43e5cbf72732eed1960d87d75f","2022-08-07","3839734","332560","826","Deiver Machado","starting_lineup","Left Midfield",3,False
"0d901c7fd4939a1cfaf4b2ba715be07c","2022-08-07","3839734","342226","3911","Irvin Cardona","starting_lineup","Centre-Forward",14,False
"d4ebdaa1b09eb43bdcd9389e03952352","2022-08-07","3839734","344864","3911","Jean-Kévin Duverne","substitutes","Centre-Back",2,False
"08caf8d03364d43a14d1de132a11782e","2022-08-07","3839734","353399","3911","Romain Del Castillo","substitutes","Right Winger",10,False
"5169b0f9e0a6b1adda888300b5bccfae","2022-08-07","3839734","354726","826","Florian Sotoca","starting_lineup","Second Striker",7,False
"2e54106464193ab030c305175786886d","2022-08-07","3839734","368887","826","Loïs Openda","starting_lineup","Centre-Forward",11,False
"95acf6e0bc39bc64a79325b9a63dcca7","2022-08-07","3839734","377393","3911","Pierre Lees-Melou","starting_lineup","Central Midfield",20,False
"b5b929922ecaddcd9e52dd91128d61e5","2022-08-07","3839734","379168","3911","Noah Fadiga","starting_lineup","Right-Back",99,False
"05a9edb88a9b5c724b58fa9556933a10","2022-08-07","3839734","424072","3911","Mathias Pereira Lage","starting_lineup","Centre-Forward",29,False
"cf8f1741bbaa3d1199b7dfe479a1bf12","2022-08-07","3839734","466602","3911","Karamoko Dembélé","substitutes","Attacking Midfield",18,False
"fe359051fdb32cb4e0aa7f2840c0ea4e","2022-08-07","3839734","474662","3911","Hugo Magnetti","substitutes","Central Midfield",8,False
"b2c9bb273067d0cc3e5d5ea3d0d2faa6","2022-08-07","3839734","474800","826","Facundo Medina","starting_lineup","Centre-Back",14,False
"8628297bbbe5ac11fd0079fbce8153e4","2022-08-07","3839734","485960","3911","Lilian Brassier","starting_lineup","Left-Back",3,False
"6fe28fb702bc9a71dcd4060865b12bcf","2022-08-07","3839734","525155","3911","Grégoire Coudert","substitutes","Goalkeeper",30,False
"c53137d4919cf05db15bcf26ce55cd44","2022-08-07","3839734","531949","826","Ignatius Ganago","substitutes","Centre-Forward",9,False
"0c32e7637ac0eb91ff29fe44f6461578","2022-08-07","3839734","532169","826","Lukasz Poreba","substitutes","Defensive Midfield",13,False
"910daa5a5951ef2659ba341de29ca20e","2022-08-07","3839734","566823","3911","Achraf Dari","substitutes","Centre-Back",4,False
"3dfd4d0914d19b930f021f607a6ac1b9","2022-08-07","3839734","572326","826","Christopher Wooh","substitutes","Centre-Back",5,False
"d4fdf0f59ff406d78810e647ab852d26","2022-08-07","3839734","684062","3911","Hianga'a Mbock","substitutes","Central Midfield",28,False
"98f9f14bc9914f5712d1b9349a983a83","2022-08-07","3839734","688707","826","Salis Abdul Samed","starting_lineup","Defensive Midfield",26,False
"795400df8d5926bbe68c65e37ffc7c78","2022-08-07","3839734","719442","826","David Pereira da Costa","starting_lineup","Attacking Midfield",20,False
"f31282eb5a496f59ebd53ce9feea1eae","2022-08-07","3839734","737781","3911","Jérémy Le Douaron","substitutes","Left Winger",22,False
"43121362bff99512470609626ed619a1","2022-08-07","3839734","804884","826","Ibrahima Baldé","substitutes","Centre-Forward",33,False
"832e44d8a9496cf0ada9cfddcec27e67","2022-08-07","3839734","924800","3911","Axel Camblan","substitutes","Left Midfield",33,False
"9b54b589e3c30770bb0bd92465c368a4","2022-08-06","3839735","27389","667","Kévin Gameiro","substitutes","Centre-Forward",9,False
"2bce80ab7926e7b278e954a4e019cf4b","2022-08-06","3839735","60558","667","Maxime Le Marchand","substitutes","Centre-Back",23,False
"64b158f760ddc9605d979baf7bc02358","2022-08-06","3839735","125783","667","Sanjin Prcic","starting_lineup","Central Midfield",14,False
"4af30d2135c07d24a07bbde71a80def9","2022-08-06","3839735","127202","667","Matz Sels","starting_lineup","Goalkeeper",1,False
"1074eedc2355729945caf2f2da1b910e","2022-08-06","3839735","146854","162","Wissam Ben Yedder","substitutes","Centre-Forward",10,False
"bfac8774ff9568c1f31deba9a9b10e43","2022-08-06","3839735","170961","667","Thomas Delaine","substitutes","Left-Back",3,False
"a539a5b706f28344f5d972d1f344bb98","2022-08-06","3839735","178313","667","Jean-Eudes Aholou","substitutes","Defensive Midfield",6,False
"bcfebfd852d708eb23c44327d86683b2","2022-08-06","3839735","182891","162","Thomas Didillon","substitutes","Goalkeeper",30,False
"662e93b514b016081f06ab23d1fd0652","2022-08-06","3839735","195778","162","Alexander Nübel","starting_lineup","Goalkeeper",16,False
"a499c5319205cdb965ad707969d6c030","2022-08-06","3839735","203746","162","Ruben Aguilar","starting_lineup","Right-Back",26,False
"1f8685d139969c440eca2c860c005e4e","2022-08-06","3839735","215977","667","Adrien Thomasson","starting_lineup","Attacking Midfield",10,False
"439202e447ed9a5b9ddfba7b5d30f2fd","2022-08-06","3839735","237662","162","Breel Embolo","starting_lineup","Centre-Forward",36,False
"fca1e1e5cdc6ead57b5fd03e01cd1dc8","2022-08-06","3839735","249730","162","Guillermo Maripán","starting_lineup","Centre-Back",3,False
"b08000892667a4550af97e45cb6c2920","2022-08-06","3839735","250844","667","Alexander Djiku","starting_lineup","Centre-Back",24,False
"b22718d2a31778fe8e4fa62ed3db954e","2022-08-06","3839735","257448","162","Gelson Martins","starting_lineup","Left Winger",77,False
"dfe959ecfde8b6d9a4c872e418fca21e","2022-08-06","3839735","283994","667","Ludovic Ajorque","starting_lineup","Centre-Forward",25,False
"1121b012bbb07cff30f733a4c031f530","2022-08-06","3839735","314940","667","Dimitri Liénard","starting_lineup","Left Midfield",11,True
"2ee45c1edc7e6bd4d9456bc4df9fdb10","2022-08-06","3839735","344888","667","Habib Diallo","starting_lineup","Centre-Forward",20,False
"60735d4b2cc3b28775a63a05dad792ef","2022-08-06","3839735","352392","667","Lucas Perrin","starting_lineup","Centre-Back",5,False
"92c3677a4a1ffba0440db1f02fb25e3d","2022-08-06","3839735","375137","162","Ismail Jakobs","starting_lineup","Left-Back",14,False
"f510b9cb14f9d1e22aa33416e2a1c31a","2022-08-06","3839735","378953","667","Gerzino Nyamsi","starting_lineup","Centre-Back",22,False
"68f74650594c5ea4b8806670cf56608a","2022-08-06","3839735","386047","162","Axel Disasi","starting_lineup","Centre-Back",6,True
"0fc2ba6333da4a56e4414defe204a92f","2022-08-06","3839735","410185","667","Ronaël Pierre-Gabriel","starting_lineup","Right Midfield",18,False
"70b767ac96671130ab885777052d769f","2022-08-06","3839735","450050","667","Jean-Ricner Bellegarde","starting_lineup","Central Midfield",17,False
"4a3e84b187b7ce0114690558b059150a","2022-08-06","3839735","490426","162","Krépin Diatta","starting_lineup","Right Winger",27,False
"b5a0a1c0eefb959701a84e9eaec49651","2022-08-06","3839735","535834","162","Eliot Matazo","substitutes","Central Midfield",15,False
"677b5079a9607cd0f90f8844f4c23c55","2022-08-28","3839844","332889","244","Valentin Rongier","starting_lineup","Defensive Midfield",21,False
"34ab7773f77044bdaa205019627e6282","2022-08-28","3839844","341647","244","Cengiz Ünder","substitutes","Right Winger",17,False
"1326731776cb4c35e26c0bce977cc0e1","2022-08-28","3839844","343052","417","Nicolas Pépé","starting_lineup","Right Winger",29,False
"9212423830b3ec324f5f4e445d6869c1","2022-08-28","3839844","370791","417","Pablo Rosario","starting_lineup","Defensive Midfield",8,False
"9bf60e175294b2b24b4af68016340f5c","2022-08-28","3839844","384593","417","Alexis Claude-Maurice","starting_lineup","Left Winger",10,False
"ab6cfab20aef3defda03f4165d655099","2022-08-28","3839844","409344","417","Calvin Stengs","substitutes","Attacking Midfield",22,False
"f5ece97256d9fb17774fb58d2d9bcca0","2022-08-28","3839844","416108","417","Youcef Atal","substitutes","Right-Back",20,False
"3f35a1ba8aff75ae36988dc3f1ecedba","2022-08-28","3839844","418659","417","Amine Gouiri","substitutes","Left Winger",11,False
"f6453c25c19fa72425160ebb92fdb812","2022-08-28","3839844","424784","244","Luis Suárez","substitutes","Centre-Forward",11,False
"cd974bfe02ef8951d44c08a40c22b700","2022-08-28","3839844","463618","417","Khéphren Thuram","substitutes","Central Midfield",19,False
"37db7a4a43b0b0f06600274a74556f8b","2022-08-28","3839844","465830","244","Mattéo Guendouzi","starting_lineup","Attacking Midfield",6,False
"40fbd005735cdba5234a2907547c6550","2022-08-28","3839844","465955","417","Marcin Bulka","substitutes","Goalkeeper",90,False
"988b2e8020688ed3180eeff9406d755a","2022-08-28","3839844","485963","244","Pape Gueye","substitutes","Defensive Midfield",22,False
"fc753a66f61f1dfc237fc842166a1200","2022-08-28","3839844","493702","417","Mattia Viti","starting_lineup","Centre-Back",42,False
"b770f924bde6eef5064a51d4400bdf2d","2022-08-28","3839844","532775","417","Melvin Bard","starting_lineup","Left-Back",26,False
"de8a80ef617639481a966a0510034647","2022-08-28","3839844","535955","244","Nuno Tavares","starting_lineup","Left Midfield",30,False
"9a191310e89943efa752b027cb165403","2022-08-28","3839844","539065","417","Alexis Beka Beka","starting_lineup","Defensive Midfield",21,False
"1927bb228b80ecd5ae55634ce423213a","2022-08-28","3839844","543051","417","Billal Brahimi","substitutes","Left Winger",14,False
"6a5f6f021c5c596a00f52a84e253f3a3","2022-08-28","3839844","575998","244","Leonardo Balerdi","starting_lineup","Centre-Back",5,False
"62cd135582510a0f138afa0ac4d82238","2022-08-28","3839844","649452","244","Issa Kaboré","substitutes","Right-Back",29,False
"d4748ff02eb665037f6562cfb742fc3f","2022-08-28","3839844","708678","244","Isaak Touré","substitutes","Centre-Back",18,False
"e6ccc27e73b9df61cb44b97b2839cab2","2022-08-28","3839844","812654","417","Rareș Ilie","starting_lineup","Attacking Midfield",18,False
"da21d3772527e9104d214cfa5a81b09c","2022-08-28","3839844","891998","417","Antoine Mendy","substitutes","Right-Back",33,False
"6883c04805340f98a8bcc19a99f90673","2022-08-28","3839844","982855","417","Reda Belahyane","substitutes","Defensive Midfield",37,False
"a18e02dcf3ad426a44df078db5760075","2022-08-28","3839845","25557","583","Sergio Ramos","starting_lineup","Centre-Back",4,False
"9ccdbbf88df1eb5b195cee2e38281c8e","2022-08-28","3839845","28003","583","Lionel Messi","starting_lineup","Right Winger",30,False
"65dd6ba1835be7c449baa9a9f02a8759","2022-08-28","3839845","68290","583","Neymar","starting_lineup","Left Winger",10,False
"832eefd728448585b2994ffe318410b7","2022-08-28","3839845","74230","583","Pablo Sarabia","substitutes","Right Winger",19,False
"a9373af2a80d6b457a3bb64465f62d3c","2022-08-28","3839845","79422","583","Keylor Navas","substitutes","Goalkeeper",1,False
"f0ea2ba7ae4f8108a06dad9cf51e7bb5","2022-08-28","3839845","82009","162","Kevin Volland","starting_lineup","Centre-Forward",31,False
"77a74d77e0fcdef80aed912b2633c54f","2022-08-28","3839845","102558","583","Marco Verratti","starting_lineup","Defensive Midfield",6,False
"5b111c4e7c98c0d052ccaf326aaf1bbc","2022-08-28","3839845","126719","583","Juan Bernat","substitutes","Left-Back",14,False
"0f360c199731a3ac94c47a9320352a61","2022-08-28","3839845","141050","583","Danilo Pereira","substitutes","Centre-Back",15,False
"f4b438365fe6a08e204efeb804479688","2022-08-28","3839845","146854","162","Wissam Ben Yedder","starting_lineup","Centre-Forward",10,True
"646dd6cd59f6c390c571f3270668705f","2022-08-28","3839845","165793","162","Takumi Minamino","substitutes","Left Winger",18,False
"53973015a88d1b4dc4d3c672fae831d0","2022-08-28","3839845","166237","583","Leandro Paredes","substitutes","Defensive Midfield",8,False
"fd4b6e2965fa54ba85979f75074b7dc4","2022-08-28","3839845","181767","583","Marquinhos","starting_lineup","Centre-Back",5,True
"2ac5bed2c32db17e11582e1024e44224","2022-08-28","3839845","182891","162","Thomas Didillon","substitutes","Goalkeeper",30,False
"bc22dc2c3bc2c2187c1dc0901409e04e","2022-08-28","3839845","195778","162","Alexander Nübel","starting_lineup","Goalkeeper",16,False
"0ba1be2240fdcf631c2e9e83106002cf","2022-08-28","3839845","203746","162","Ruben Aguilar","starting_lineup","Right-Back",26,False
"619a2c338e8ff96cada76a07993a3b1d","2022-08-28","3839845","229005","583","Abdou Diallo","substitutes","Centre-Back",22,False
"8c43ec0d451679e237d32b86a8339388","2022-08-28","3839845","237662","162","Breel Embolo","substitutes","Centre-Forward",36,False
"f99f3296a6198dbcab539c848e877878","2022-08-28","3839845","249730","162","Guillermo Maripán","starting_lineup","Centre-Back",3,False
"34617e220e2ee71031abeead688c8c11","2022-08-28","3839845","257448","162","Gelson Martins","substitutes","Right Winger",77,False
"ea7f2a86227d098da41a57931ac2773d","2022-08-28","3839845","258027","583","Renato Sanches","starting_lineup","Defensive Midfield",18,False
"60c4a95c7beef10b665105b22648ec11","2022-08-28","3839845","263918","162","Aleksandr Golovin","starting_lineup","Attacking Midfield",17,False
"4b5da89020661abf0465003842c0b490","2022-08-28","3839845","282041","583","Presnel Kimpembe","starting_lineup","Centre-Back",3,False
"fbe860faed3ce7e8b3960269a2c36685","2022-08-28","3839845","315858","583","Gianluigi Donnarumma","starting_lineup","Goalkeeper",99,False
"392820185726ff6c7e4b316fc2abcc4c","2022-08-28","3839845","342229","583","Kylian Mbappé","starting_lineup","Centre-Forward",7,False
"530be7a3840ea27f46463fd20500e30d","2022-08-28","3839845","344596","162","Malang Sarr","substitutes","Centre-Back",23,False
"0307e8185dde86c0ca8e833870568171","2022-08-28","3839845","348026","583","Nordi Mukiele","substitutes","Right-Back",26,False
"eadab083c851db83d5ecc150547982a7","2022-08-28","3839845","375137","162","Ismail Jakobs","substitutes","Left-Back",14,False
"5c322047ea8d2a7cae9bae8e8754f179","2022-08-28","3839845","386047","162","Axel Disasi","starting_lineup","Centre-Back",6,False
"1b3d0f648a682cdb0e00250647ce958d","2022-08-28","3839845","398073","583","Achraf Hakimi","starting_lineup","Right-Back",2,False
"ae35b2c2958956d26b7c95873844d76f","2022-08-28","3839845","420064","162","Caio Henrique","starting_lineup","Left-Back",12,False
"a8ea36f0d47ae23487ce1302ccb1d794","2022-08-28","3839845","463603","162","Benoît Badiashile","starting_lineup","Centre-Back",5,False
"7c9797156157b6c182b5a17e5e6a0815","2022-08-28","3839845","543382","162","Mohamed Camara","starting_lineup","Defensive Midfield",4,False
"053a523e34a5eb5624a5f56dff23fae8","2022-08-28","3839845","569598","162","Youssouf Fofana","starting_lineup","Defensive Midfield",19,False
"d35f657d96be9fa333dc90838cc4da88","2022-08-28","3839845","578872","162","Jean Lucas","substitutes","Central Midfield",11,False
"dc3c838fb07c3ae844f225212cca27b5","2022-08-28","3839845","616341","583","Nuno Mendes","starting_lineup","Left-Back",25,False
"484d73b4b54fc44704b5219600aef954","2022-08-28","3839845","709726","583","Hugo Ekitiké","substitutes","Centre-Forward",44,False
"b855d7d305a014dd45fcad4cbaa38c3e","2022-08-28","3839845","745181","162","Soungoutou Magassa","substitutes","Centre-Back",41,False
"3b323eba1511d37b75cb44e83821d154","2022-08-28","3839845","745200","162","Maghnes Akliouche","substitutes","Attacking Midfield",21,False
"5586b22ae71ec2427dc930bc84fa85bc","2022-08-28","3839845","810092","583","Warren Zaïre-Emery","substitutes","Central Midfield",33,False
"291a37d2935161c7763fbd8b63d34ac4","2022-08-27","3839846","23951","273","Steve Mandanda","substitutes","Goalkeeper",30,False
"c0d8a945f768c60d8368896b84834c1b","2022-08-27","3839846","27490","826","Jean-Louis Leca","substitutes","Goalkeeper",16,False
"ec905d7a519d8bb5fc311eaf5f9481b7","2022-08-27","3839846","74297","826","Gaël Kakuta","substitutes","Attacking Midfield",10,False
"4216eab679d671daf8b1d13878ce8be1","2022-08-27","3839846","126557","826","Jonathan Gradit","starting_lineup","Centre-Back",24,False
"31644d902b6eaca5bdceb4321f27b17b","2022-08-27","3839846","170929","826","Massadio Haidara","substitutes","Left-Back",21,False
"3549803d8c75a69a1ce2eca59086cc97","2022-08-27","3839846","181378","273","Gaëtan Laborde","substitutes","Centre-Forward",24,False
"ba99111882a900f4156a87e3da5f1d61","2022-08-27","3839846","182893","826","Seko Fofana","starting_lineup","Central Midfield",8,True
"8846660d7f2fbbd0eeff5a2af533ddfc","2022-08-27","3839846","182916","826","Wesley Saïd","substitutes","Centre-Forward",22,False
"a7f2262c413089c0ee633d342a77e177","2022-08-27","3839846","191056","826","Brice Samba","starting_lineup","Goalkeeper",30,False
"566c0af5a85f3a20eaee7a55ed11410e","2022-08-27","3839846","202278","273","Flavien Tait","starting_lineup","Central Midfield",20,False
"741f02bde49a62def621d7869a2a8e81","2022-08-27","3839846","206912","826","Jimmy Cabot","substitutes","Right Midfield",19,False
"a74f4116895058463f7a28311e0526f7","2022-08-27","3839846","239743","826","Przemyslaw Frankowski","starting_lineup","Right Midfield",29,False
"7d6c484f5dd37ec1ddc966c3b9f02e73","2022-08-27","3839846","263236","826","Kevin Danso","starting_lineup","Centre-Back",4,False
"1753d21358bcf47419fbf077bf1ed995","2022-08-27","3839846","266359","273","Benjamin Bourigeaud","starting_lineup","Left Winger",14,False
"d04db113d89ca511daa0319a5d8abbc2","2022-08-27","3839846","282250","273","Birger Meling","substitutes","Left-Back",25,False
"b5a03c822ee773123652d1599b38081f","2022-08-27","3839846","285323","273","Baptiste Santamaria","starting_lineup","Defensive Midfield",8,False
"85ab2b6ec01576f1d78529461560b128","2022-08-27","3839846","297070","273","Hamari Traoré","starting_lineup","Right-Back",27,True
"9d306091bd13dfc83c3ca5475660d734","2022-08-27","3839846","297212","273","Joe Rodon","starting_lineup","Centre-Back",2,False
"19604fe6b55d445b0c3abf5088d476da","2022-08-27","3839846","308439","826","Patrick Berg","substitutes","Defensive Midfield",6,False
"16e20ddb5acd99cb324577b04fd339af","2022-08-27","3839846","332560","826","Deiver Machado","starting_lineup","Left Midfield",3,False
"0a7d69c64763f0d1609db49e1956843b","2022-08-27","3839846","354726","826","Florian Sotoca","starting_lineup","Second Striker",7,False
"5e5834bb619d51542b0762d84ea4bde7","2022-08-27","3839846","368887","826","Loïs Openda","starting_lineup","Centre-Forward",11,False
"ac3886ab93d4f4bac13165a5d914b9b1","2022-08-27","3839846","368891","273","Arthur Theate","starting_lineup","Centre-Back",5,False
"1c6eb17451b64fd7229504d8b62452e6","2022-08-27","3839846","442891","273","Martin Terrier","starting_lineup","Centre-Forward",7,False
"42cefe9ff3f515d7eebec29f4f768c6d","2022-08-27","3839846","474800","826","Facundo Medina","starting_lineup","Centre-Back",14,False
"8bc923f1d03e66748e575cd0b80e2bae","2022-08-27","3839846","486049","273","Jérémy Doku","starting_lineup","Right Winger",11,False
"f3bd102e71d44c31e1358b2577e872e6","2022-08-27","3839846","531949","826","Ignatius Ganago","substitutes","Centre-Forward",9,False
"878eecd5925cbd5d66a9069f5f9f39d9","2022-08-27","3839846","532169","826","Lukasz Poreba","substitutes","Defensive Midfield",13,False
"888023c5a15a98da6e3d409ed851bfcc","2022-08-27","3839846","572326","826","Christopher Wooh","substitutes","Centre-Back",5,False
"cc5c46a6b999aae21bc5f1d19a447d1d","2022-08-27","3839846","576033","273","Doğan Alemdar","starting_lineup","Goalkeeper",1,False
"5fe630caab01a4282d1383f7c5bdcc88","2022-08-27","3839846","620321","273","Noah Françoise","substitutes","Defensive Midfield",35,False
"4b0617ef71a71dae3230ff2a08dd7323","2022-08-27","3839846","654539","273","Adrien Truffert","starting_lineup","Left-Back",3,False
"b2739ce8b8f39f583c963b983a1d2657","2022-08-27","3839846","659543","273","Matthis Abline","substitutes","Centre-Forward",28,False
"99489a171cdc937a46b91e49bdeb9203","2022-08-27","3839846","688707","826","Salis Abdul Samed","starting_lineup","Defensive Midfield",26,False
"2fd8f3b6fd658c8dce5651a626cb3c4c","2022-08-27","3839846","711969","273","Lorenz Assignon","substitutes","Right-Back",22,False
"a68d13d1c47231a7299a6c01cbc45f25","2022-08-27","3839846","719442","826","David Pereira da Costa","starting_lineup","Attacking Midfield",20,False
"1b9f113ef08ae8f179ddfaa6b8e9ac59","2022-08-27","3839846","730581","273","Loïc Badé","substitutes","Centre-Back",4,False
"ed194b4f9c81f75e3e9a5d520a25498c","2022-08-27","3839846","746695","273","Kamaldeen Sulemana","substitutes","Left Winger",10,False
"a354bf498047489e35996743989d80c5","2022-08-27","3839846","914562","273","Désiré Doué","starting_lineup","Attacking Midfield",33,False
"c39d6e11bfe7d58027533a6486abd1bc","2022-08-27","3839846","919515","273","Jeanuël Belocian","substitutes","Centre-Back",18,False
"4c6afd8919f22eff50100504b50ff279","2022-08-28","3839847","60540","969","Valère Germain","substitutes","Centre-Forward",9,False
"179dfe3adc50be10dc1c9f26194cca1c","2022-08-28","3839847","103565","969","Wahbi Khazri","starting_lineup","Attacking Midfield",99,False
"05ab41957280937d28ed3b309d10ea4b","2022-08-28","3839847","111058","969","Arnaud Souquet","substitutes","Right-Back",2,False
"c912f5763a1de0bf0878f9c0c2941335","2022-08-28","3839847","118284","969","Jordan Ferri","starting_lineup","Defensive Midfield",12,True
"06830fb561e124aa886414c6b9117728","2022-08-28","3839847","124884","3911","Marco Bizot","starting_lineup","Goalkeeper",40,False
"c564cff8d7f0171a28a4f6ba3a7a3821","2022-08-28","3839847","131827","3911","Jere Uronen","substitutes","Left-Back",21,False
"3c59a48d45423ac06122dad461b9dfd9","2022-08-28","3839847","138055","3911","Haris Belkebla","starting_lineup","Defensive Midfield",7,False
"d751323c05e8fd58a6ae8a56664959f5","2022-08-28","3839847","174915","3911","Islam Slimani","substitutes","Centre-Forward",13,False
"d58e2d64c785c6e624589f6e142b3234","2022-08-28","3839847","175014","3911","Youcef Belaïli","starting_lineup","Left Winger",31,False
"03ccbe75b8bd1dd8ae5f1ef6eb3e98d9","2022-08-28","3839847","201737","969","Christopher Jullien","starting_lineup","Centre-Back",6,False
"2fe7ba34484e893c57c698e2de6847b0","2022-08-28","3839847","229006","3911","Franck Honorat","substitutes","Right Winger",9,False
"fe84945dac6d8b50245bf2212a44e9e0","2022-08-28","3839847","247915","969","Jonas Omlin","starting_lineup","Goalkeeper",1,False
"d29b2336c9ba5d0f2dd499a8c2e82264","2022-08-28","3839847","250779","3911","Brendan Chardonnet","starting_lineup","Centre-Back",5,True
"bf954fa6e7463ff6412740ebce87945d","2022-08-28","3839847","324795","3911","Mahdi Camara","substitutes","Central Midfield",45,False
"c3cf0b9021323e8709153abf898389c8","2022-08-28","3839847","324811","969","Arnaud Nordin","starting_lineup","Right Winger",7,False
"0f7f4edfa5f88caaceddebec9c27f83e","2022-08-28","3839847","342226","3911","Irvin Cardona","substitutes","Centre-Forward",14,False
"3eccfc2ee6ec863bb5832b22ed97e485","2022-08-06","3839735","569383","162","Chrislain Matsima","substitutes","Centre-Back",34,False
"81faaa45119b9991809cc059423c10ff","2022-08-06","3839735","569389","162","Sofiane Diop","starting_lineup","Attacking Midfield",7,False
"4ad0771ff8d77f68970e343b722e608b","2022-08-06","3839735","569598","162","Youssouf Fofana","starting_lineup","Central Midfield",19,False
"f08ce0ad92806d93cde0b55dd3224016","2022-08-06","3839735","578872","162","Jean Lucas","starting_lineup","Central Midfield",11,False
"afb879f3bf4196a12260946ccfa66982","2022-08-06","3839735","628835","667","Dany Jean","substitutes","Left Midfield",38,False
"f14f4eec3688ecae9fa3f0a8ed718de4","2022-08-06","3839735","659518","162","Félix Lemaréchal","substitutes","Central Midfield",29,False
"ebf97be5e8f8c93cd1e3db8f300eee24","2022-08-06","3839735","743515","667","Robin Risser","substitutes","Goalkeeper",40,False
"31dd892053c8f49264412917fa6daeb2","2022-08-06","3839735","745181","162","Soungoutou Magassa","substitutes","Centre-Back",41,False
"3d8e2aaa413fe94e69ad9d0141a61e67","2022-08-06","3839735","745200","162","Maghnes Akliouche","substitutes","Attacking Midfield",21,False
"04135a45bc849a73259a7f282e6305f3","2022-08-06","3839735","786436","667","Ismaël Doukouré","substitutes","Centre-Back",29,False
"4dbda96aeca40bc252e01ec7ec94be47","2022-08-06","3839735","789082","162","Vanderson","substitutes","Right-Back",2,False
"9d1df72390a569a80cb275979c652035","2022-08-06","3839735","810895","162","Eliesse Ben Seghir","substitutes","Attacking Midfield",33,False
"30717cdb3194581c524ce6df27e43c69","2022-08-06","3839735","830890","667","Marvin Senaya","substitutes","Right-Back",32,False
"38a51508ff17cdd60be2f4416276ab95","2022-08-06","3839735","876631","667","Habib Diarra","substitutes","Attacking Midfield",19,False
"f4fc07e95682099f0ab0f3060f7d4783","2022-08-07","3839736","23951","273","Steve Mandanda","starting_lineup","Goalkeeper",30,False
"5b3a4d13a334f56ddcd44ae2db6ad3fc","2022-08-07","3839736","120651","1158","Vincent Le Goff","starting_lineup","Left-Back",25,False
"b715ba142d7584bcb5bf1155c71716cb","2022-08-07","3839736","147051","1158","Yvon Mvogo","starting_lineup","Goalkeeper",38,False
"403a0b4c88630ee3784254a337581cae","2022-08-07","3839736","167342","1158","Adrian Grbic","substitutes","Centre-Forward",27,False
"c96816fa1b2e9c8c64cbc863853089c4","2022-08-07","3839736","181378","273","Gaëtan Laborde","starting_lineup","Centre-Forward",24,False
"b1287fb0635a339e1206c31925fb460a","2022-08-07","3839736","189744","1158","Paul Nardi","substitutes","Goalkeeper",30,False
"0c614b55f8f825353f4c9a383150d829","2022-08-07","3839736","202278","273","Flavien Tait","starting_lineup","Central Midfield",20,False
"9fd2d8e6bbc28e367567dfa1acdd5f66","2022-08-07","3839736","238626","1158","Laurent Abergel","starting_lineup","Central Midfield",6,True
"62e7a5803f3c72c565e8b1d96feac42f","2022-08-07","3839736","266359","273","Benjamin Bourigeaud","starting_lineup","Right Midfield",14,False
"09715b541837ef39fb3f2dd9f3e5f22d","2022-08-07","3839736","270541","273","Serhou Guirassy","substitutes","Centre-Forward",9,False
"00bcffab77a177968f68e415a49e9e4a","2022-08-07","3839736","285323","273","Baptiste Santamaria","starting_lineup","Defensive Midfield",8,False
"47fdcc741155319cb8782a8ed0d28c8e","2022-08-07","3839736","297070","273","Hamari Traoré","starting_lineup","Right-Back",27,True
"f3b38abd95c63b3e2ff00c41f4017387","2022-08-07","3839736","297212","273","Joe Rodon","starting_lineup","Centre-Back",2,False
