"appearance_id","game_id","player_id","player_club_id","player_current_club_id","appearances_date","player_name","competition_id","yellow_cards","red_cards","goals","assists","minutes_played"
"3837213_314915","3837213","314915","798","798","2022-08-12","Siebe Horemans","NL1",0,0,0,1,90
"3837213_344649","3837213","344649","499","499","2022-08-12","Toni Domgjoni","NL1",0,0,0,0,82
"3837213_357826","3837213","357826","499","499","2022-08-12","Thomas Buitink","NL1",0,0,0,0,26
"3837213_371686","3837213","371686","499","499","2022-08-12","Carlens Arcus","NL1",0,0,0,0,90
"3837213_400550","3837213","400550","499","369","2022-08-12","Nikolai Baden Frederiksen","NL1",0,0,1,0,90
"3837213_412943","3837213","412943","798","798","2022-08-12","Kenzo Goudmijn","NL1",0,0,1,0,90
"3837213_412959","3837213","412959","798","200","2022-08-12","Marouan Azarkan","NL1",0,0,0,1,86
"3837213_426280","3837213","426280","499","499","2022-08-12","Melle Meulensteen","NL1",0,0,0,0,90
"3837213_451576","3837213","451576","798","385","2022-08-12","Nathan Markelo","NL1",0,0,0,0,4
"3837213_480730","3837213","480730","798","798","2022-08-12","Redouan El Yaakoubi","NL1",0,0,0,0,90
"3837213_482826","3837213","482826","798","798","2022-08-12","Reda Kharchouch","NL1",0,0,2,1,86
"3837213_564449","3837213","564449","499","499","2022-08-12","Million Manhoef","NL1",0,0,0,0,82
"3837213_572919","3837213","572919","499","1304","2022-08-12","Mohamed Sankoh","NL1",0,0,0,0,8
"3837213_593837","3837213","593837","798","798","2022-08-12","Couhaib Driouech","NL1",0,0,0,0,90
"3837213_602597","3837213","602597","499","499","2022-08-12","Simon van Duivenbooden","NL1",0,0,0,0,8
"3837213_606023","3837213","606023","798","306","2022-08-12","Nathan Tjoe-A-On","NL1",0,0,0,0,90
"3837213_607164","3837213","607164","499","499","2022-08-12","Enzo Cornelisse","NL1",0,0,0,0,90
"3837213_616340","3837213","616340","798","798","2022-08-12","Julian Baas","NL1",0,0,0,0,65
"3837213_618036","3837213","618036","798","798","2022-08-12","Joshua Eijgenraam","NL1",0,0,0,0,90
"3837213_736014","3837213","736014","798","798","2022-08-12","Luuk Admiraal","NL1",0,0,0,0,1
"3837213_808646","3837213","808646","798","798","2022-08-12","Raphaël Eyongo","NL1",0,0,0,0,4
"3839055_100986","3839055","100986","16","449","2022-08-12","Thomas Meunier","L1",1,0,0,0,45
"3839055_102226","3839055","102226","16","58","2022-08-12","Thorgan Hazard","L1",0,0,0,0,64
"3839055_120205","3839055","120205","60","60","2022-08-12","Michael Gregoritsch","L1",0,0,1,0,74
"3839055_124502","3839055","124502","60","60","2022-08-12","Matthias Ginter","L1",0,0,0,1,90
"3839055_125714","3839055","125714","60","1148","2022-08-12","Mark Flekken","L1",0,0,0,0,90
"3839055_170986","3839055","170986","16","27","2022-08-12","Raphaël Guerreiro","L1",0,0,0,0,90
"3839055_185077","3839055","185077","60","60","2022-08-12","Vincenzo Grifo","L1",0,0,0,0,85
"3839055_187492","3839055","187492","16","16","2022-08-12","Julian Brandt","L1",0,0,0,1,14
"3839055_190284","3839055","190284","60","60","2022-08-12","Maximilian Eggestein","L1",0,0,0,0,90
"3839055_191422","3839055","191422","16","79","2022-08-12","Mahmoud Dahoud","L1",0,0,0,0,76
"3839055_193900","3839055","193900","16","16","2022-08-12","Marius Wolf","L1",0,0,1,0,45
"3839055_225657","3839055","225657","60","60","2022-08-12","Philipp Lienhart","L1",0,0,0,0,90
"3839055_257814","3839055","257814","16","16","2022-08-12","Gregor Kobel","L1",0,0,0,0,90
"3839055_272587","3839055","272587","60","60","2022-08-12","Daniel-Kofi Kyereh","L1",1,0,0,0,5
"3839055_326029","3839055","326029","16","16","2022-08-12","Donyell Malen","L1",0,0,0,0,70
"3839055_332798","3839055","332798","60","60","2022-08-12","Roland Sallai","L1",0,0,0,0,90
"3839055_35207","3839055","35207","16","16","2022-08-12","Marco Reus","L1",0,0,0,0,90
"3839055_358504","3839055","358504","60","60","2022-08-12","Ritsu Doan","L1",0,0,0,0,85
"3839055_388198","3839055","388198","16","16","2022-08-12","Nico Schlotterbeck","L1",1,0,0,0,90
"3839055_392163","3839055","392163","60","60","2022-08-12","Noah Weißhaupt","L1",0,0,0,0,5
"3839055_39728","3839055","39728","16","16","2022-08-12","Mats Hummels","L1",0,0,0,0,90
"3839055_42936","3839055","42936","60","60","2022-08-12","Nils Petersen","L1",0,0,0,0,16
"3839055_467720","3839055","467720","16","16","2022-08-12","Youssoufa Moukoko","L1",0,0,1,2,20
"3839055_50512","3839055","50512","16","3","2022-08-12","Anthony Modeste","L1",0,0,0,0,90
"3839055_548348","3839055","548348","60","60","2022-08-12","Kiliann Sildillia","L1",0,0,0,0,90
"3839055_55099","3839055","55099","60","60","2022-08-12","Nicolas Höfler","L1",0,0,0,0,90
"3839055_581678","3839055","581678","16","418","2022-08-12","Jude Bellingham","L1",1,0,0,0,90
"3839055_670882","3839055","670882","16","16","2022-08-12","Jamie Bynoe-Gittens","L1",0,0,1,0,26
"3839055_93707","3839055","93707","60","60","2022-08-12","Christian Günter","L1",0,0,0,0,90
"3839778_111038","3839778","111038","995","995","2022-08-12","Dennis Appiah","FR1",0,0,0,0,1
"3839778_113707","3839778","113707","1082","1082","2022-08-12","Rémy Cabella","FR1",0,0,0,0,90
"3839778_124028","3839778","124028","1082","1082","2022-08-12","Ismaily","FR1",0,0,1,0,45
"3839778_127142","3839778","127142","1082","3911","2022-08-12","Jonas Martin","FR1",0,0,0,0,5
"3839778_139279","3839778","139279","995","995","2022-08-12","Nicolas Pallois","FR1",0,0,0,0,90
"3839778_182875","3839778","182875","995","995","2022-08-12","Jean-Charles Castelletto","FR1",0,0,0,0,90
"3839778_242273","3839778","242273","995","995","2022-08-12","Pedro Chirivella","FR1",0,0,0,0,90
"3839778_270051","3839778","270051","995","995","2022-08-12","Andrei Girotto","FR1",1,0,0,1,90
"3839778_274862","3839778","274862","995","995","2022-08-12","Moses Simon","FR1",0,0,1,0,90
"3839778_288225","3839778","288225","995","273","2022-08-12","Ludovic Blas","FR1",0,0,0,0,90
"3839778_288415","3839778","288415","1082","1082","2022-08-12","Léo Jardim","FR1",0,0,0,0,90
"3839778_292818","3839778","292818","1082","940","2022-08-12","Jonathan Bamba","FR1",0,0,0,0,90
"3839778_327863","3839778","327863","1082","290","2022-08-12","Akim Zedadka","FR1",1,0,0,0,45
"3839778_33829","3839778","33829","1082","1075","2022-08-12","José Fonte","FR1",1,0,0,0,90
"3839778_353365","3839778","353365","995","995","2022-08-12","Marcus Coco","FR1",0,0,0,0,59
"3839778_353403","3839778","353403","995","995","2022-08-12","Samuel Moutoussamy","FR1",0,0,0,0,90
"3839778_357117","3839778","357117","995","995","2022-08-12","Alban Lafont","FR1",0,0,0,0,90
"3839778_362108","3839778","362108","1082","1082","2022-08-12","Gabriel Gudmundsson","FR1",0,0,0,0,13
"3839778_392770","3839778","392770","1082","1082","2022-08-12","Angel Gomes","FR1",0,0,0,0,85
"3839778_420465","3839778","420465","1082","506","2022-08-12","Tiago Djaló","FR1",1,0,0,0,45
"3839778_462348","3839778","462348","995","995","2022-08-12","Mostafa Mohamed","FR1",0,0,0,0,79
"3839778_463605","3839778","463605","1082","1082","2022-08-12","Bafodé Diakité","FR1",0,0,0,0,45
"3839778_500689","3839778","500689","995","417","2022-08-12","Evann Guessand","FR1",0,0,0,0,11
"3839778_533738","3839778","533738","1082","1082","2022-08-12","Jonathan David","FR1",0,0,0,1,90
"3839778_557613","3839778","557613","995","244","2022-08-12","Quentin Merlin","FR1",0,0,0,0,90
"3839778_594991","3839778","594991","1082","738","2022-08-12","Mohamed Bayo","FR1",0,0,0,0,77
"3839778_61891","3839778","61891","995","995","2022-08-12","Fábio","FR1",0,0,0,0,31
"3839778_648020","3839778","648020","1082","1082","2022-08-12","Alexsandro","FR1",0,0,0,0,90
"3839778_84301","3839778","84301","1082","1082","2022-08-12","Benjamin André","FR1",1,0,0,0,90
"3844093_111630","3844093","111630","368","368","2022-08-12","Erik Lamela","ES1",0,0,0,0,27
"3844093_125165","3844093","125165","368","368","2022-08-12","Tecatito","ES1",0,0,0,0,63
"3844093_15956","3844093","15956","368","368","2022-08-12","Jesús Navas","ES1",0,0,0,0,90
"3844093_167721","3844093","167721","331","150","2022-08-12","Chimy Ávila","ES1",1,0,1,0,81
"3844093_169497","3844093","169497","331","331","2022-08-12","Juan Cruz","ES1",0,0,0,0,90
"3844093_175449","3844093","175449","331","331","2022-08-12","Moi Gómez","ES1",1,0,0,0,90
"3844093_182579","3844093","182579","368","368","2022-08-12","Karim Rekik","ES1",0,0,0,0,90
"3844093_189441","3844093","189441","368","368","2022-08-12","Lucas Ocampos","ES1",0,0,0,0,80
"3844093_197122","3844093","197122","331","331","2022-08-12","Unai García","ES1",1,0,0,0,79
"3844093_20005","3844093","20005","368","2919","2022-08-12","Papu Gómez","ES1",1,0,0,1,80
"3844093_207834","3844093","207834","368","368","2022-08-12","Bono","ES1",0,0,0,0,90
"3844093_213670","3844093","213670","331","331","2022-08-12","Lucas Torró","ES1",0,0,0,0,90
"3844093_216870","3844093","216870","331","237","2022-08-12","Nacho Vidal","ES1",0,0,0,0,34
"3844093_238868","3844093","238868","331","331","2022-08-12","Rubén Peña","ES1",0,0,0,1,62
"3844093_248738","3844093","248738","331","331","2022-08-12","Sergio Herrera","ES1",1,0,0,0,90
"3844093_255755","3844093","255755","368","368","2022-08-12","Alex Telles","ES1",0,0,0,0,10
"3844093_298575","3844093","298575","331","331","2022-08-12","Kike Barja","ES1",0,0,0,0,56
"3844093_298589","3844093","298589","331","331","2022-08-12","David García","ES1",1,0,0,0,90
"3844093_32467","3844093","32467","368","368","2022-08-12","Ivan Rakitic","ES1",0,0,0,0,10
"3844093_361254","3844093","361254","368","368","2022-08-12","Rafa Mir","ES1",0,0,1,0,63
"3844093_433049","3844093","433049","368","368","2022-08-12","Youssef En-Nesyri","ES1",0,0,0,0,27
"3844093_51174","3844093","51174","368","368","2022-08-12","Fernando","ES1",1,0,0,0,90
"3844093_552425","3844093","552425","331","331","2022-08-12","Jon Moncayola","ES1",0,0,0,0,90
"3844093_60410","3844093","60410","368","368","2022-08-12","Marcos Acuña","ES1",0,0,0,0,90
"3844093_618809","3844093","618809","331","940","2022-08-12","Manu Sánchez","ES1",0,0,0,0,11
"3844093_628886","3844093","628886","368","368","2022-08-12","Iván Romero","ES1",1,0,0,0,10
"3844093_634131","3844093","634131","331","331","2022-08-12","Aimar Oroz","ES1",0,0,1,0,81
"3844093_74294","3844093","74294","368","368","2022-08-12","Nemanja Gudelj","ES1",0,0,0,0,90
"3844093_785353","3844093","785353","331","331","2022-08-12","Pablo Ibáñez","ES1",0,0,0,0,9
"3844093_91849","3844093","91849","368","58","2022-08-12","Thomas Delaney","ES1",0,0,0,0,80
"3844093_93936","3844093","93936","331","1108","2022-08-12","Kike García","ES1",0,0,0,0,9
"3844093_95641","3844093","95641","331","331","2022-08-12","Darko Brasanac","ES1",0,0,0,0,28
"3845645_104462","3845645","104462","1124","1124","2022-08-12","Aslan Dashaev","RU1",0,0,0,0,7
"3845645_125755","3845645","125755","1124","1124","2022-08-12","Irakliy Kvekveskiri","RU1",1,0,0,0,7
"3845645_131323","3845645","131323","11127","11127","2022-08-12","Danijel Miskic","RU1",1,0,0,0,90
"3845645_144545","3845645","144545","1124","1124","2022-08-12","Kirill Suslov","RU1",0,0,0,0,90
"3845645_179973","3845645","179973","1124","1124","2022-08-12","Ilnur Alshin","RU1",0,0,0,0,90
"3845645_192930","3845645","192930","1124","1124","2022-08-12","Alikhan Shavaev","RU1",0,0,0,0,7
"3845645_207528","3845645","207528","11127","11127","2022-08-12","Vyacheslav Podberezkin","RU1",1,0,0,0,80
"3845645_217686","3845645","217686","11127","11127","2022-08-12","Ilya Pomazun","RU1",0,0,0,0,90
"3845645_217923","3845645","217923","1124","1124","2022-08-12","Khyzyr Appaev","RU1",1,0,0,0,90
"3845645_230536","3845645","230536","1124","1124","2022-08-12","Andrey Mendel","RU1",0,0,0,0,83
"3860201_572818","3860201","572818","11688","11688","2022-08-13","Robert Mejía","TR1",0,0,0,0,90
"3860201_58088","3860201","58088","141","141","2022-08-13","Fernando Muslera","TR1",0,0,0,0,90
"3860201_634461","3860201","634461","11688","11688","2022-08-13","Borja Sainz","TR1",1,0,1,0,82
"3837824_257455","3837824","257455","931","931","2022-08-13","João Palhinha","GB1",1,0,0,0,90
"3837824_258878","3837824","258878","931","931","2022-08-13","Tosin Adarabioyo","GB1",0,0,0,0,90
"3837824_292246","3837824","292246","543","543","2022-08-13","Hee-chan Hwang","GB1",0,0,0,0,58
"3837824_349701","3837824","349701","931","931","2022-08-13","Antonee Robinson","GB1",0,0,0,0,90
"3837824_429014","3837824","429014","543","703","2022-08-13","Morgan Gibbs-White","GB1",1,0,0,0,90
"3837824_469050","3837824","469050","543","1148","2022-08-13","Nathan Collins","GB1",0,0,0,0,90
"3837824_487465","3837824","487465","543","543","2022-08-13","Pedro Neto","GB1",0,0,0,0,79
"3837824_51152","3837824","51152","931","931","2022-08-13","Aleksandar Mitrović","GB1",1,0,0,0,90
"3837824_525247","3837824","525247","543","543","2022-08-13","Max Kilman","GB1",0,0,0,0,90
"3837824_528888","3837824","528888","931","443","2022-08-13","Tyrese Francois","GB1",0,0,0,0,1
"3837824_578391","3837824","578391","543","543","2022-08-13","Rayan Aït-Nouri","GB1",0,0,0,0,90
"3837824_696346","3837824","696346","931","931","2022-08-13","Jay Stansfield","GB1",0,0,0,0,7
"3837825_121257","3837825","121257","399","399","2022-08-13","Adam Forshaw","GB1",0,0,0,0,2
"3837825_130765","3837825","130765","180","180","2022-08-13","Stuart Armstrong","GB1",0,0,0,0,61
"3837825_131505","3837825","131505","399","399","2022-08-13","Rodrigo","GB1",0,0,2,0,90
"3837825_163744","3837825","163744","180","989","2022-08-13","Jack Stephens","GB1",0,0,0,0,1
"3837825_181579","3837825","181579","180","379","2022-08-13","James Ward-Prowse","GB1",0,0,0,0,90
"3837825_183334","3837825","183334","399","399","2022-08-13","Patrick Bamford","GB1",0,0,0,0,28
"3837825_186644","3837825","186644","180","190","2022-08-13","Mohamed Elyounoussi","GB1",0,0,0,0,61
"3837825_243028","3837825","243028","180","405","2022-08-13","Jan Bednarek","GB1",0,0,0,0,70
"3837825_246291","3837825","246291","399","12","2022-08-13","Diego Llorente","GB1",0,0,0,0,90
"3837825_250426","3837825","250426","180","180","2022-08-13","Adam Armstrong","GB1",0,0,0,1,29
"3837825_319301","3837825","319301","399","399","2022-08-13","Daniel James","GB1",0,0,0,0,56
"3837825_328784","3837825","328784","399","24","2022-08-13","Robin Koch","GB1",0,0,0,0,90
"3837825_332705","3837825","332705","399","989","2022-08-13","Tyler Adams","GB1",0,0,0,0,90
"3837825_336869","3837825","336869","399","150","2022-08-13","Marc Roca","GB1",0,0,0,0,88
"3837825_341051","3837825","341051","180","180","2022-08-13","Kyle Walker-Peters","GB1",0,0,1,0,90
"3837825_346779","3837825","346779","180","180","2022-08-13","Ché Adams","GB1",0,0,0,0,90
"3837825_369684","3837825","369684","399","12","2022-08-13","Rasmus Kristensen","GB1",1,0,0,0,90
"3837825_393323","3837825","393323","399","89","2022-08-13","Brenden Aaronson","GB1",1,0,0,0,90
"3837825_410708","3837825","410708","399","399","2022-08-13","Pascal Struijk","GB1",0,0,0,1,90
"3837825_417346","3837825","417346","399","29","2022-08-13","Jack Harrison","GB1",1,0,0,1,84
"3837825_467563","3837825","467563","180","383","2022-08-13","Armel Bella-Kotchap","GB1",0,0,0,0,90
"3837825_468198","3837825","468198","180","180","2022-08-13","Joe Aribo","GB1",0,0,1,0,29
"3837825_485424","3837825","485424","180","3057","2022-08-13","Moussa Djenepo","GB1",0,0,0,0,90
"3837825_512385","3837825","512385","399","989","2022-08-13","Luis Sinisterra","GB1",0,0,0,0,6
"3837825_542586","3837825","542586","399","399","2022-08-13","Illan Meslier","GB1",0,0,0,0,90
"3837825_557612","3837825","557612","180","180","2022-08-13","Sékou Mara","GB1",0,0,0,1,20
"3837825_563963","3837825","563963","180","162","2022-08-13","Mohammed Salisu","GB1",1,0,0,0,90
"3837825_585550","3837825","585550","180","180","2022-08-13","Gavin Bazunu","GB1",0,0,0,0,90
"3837825_628451","3837825","628451","180","631","2022-08-13","Roméo Lavia","GB1",0,0,0,0,90
"3837825_92738","3837825","92738","399","399","2022-08-13","Mateusz Klich","GB1",0,0,0,0,6
"3837827_171424","3837827","171424","281","281","2022-08-13","Riyad Mahrez","GB1",0,0,0,0,90
"3837827_177476","3837827","177476","281","281","2022-08-13","Nathan Aké","GB1",0,0,0,0,90
"3837827_182712","3837827","182712","281","131","2022-08-13","João Cancelo","GB1",0,0,0,0,90
"3837827_183302","3837827","183302","989","989","2022-08-13","Ben Pearson","GB1",0,0,0,0,90
"3837827_186590","3837827","186590","281","281","2022-08-13","John Stones","GB1",0,0,0,0,26
"3837827_188077","3837827","188077","989","989","2022-08-13","Ryan Christie","GB1",0,0,0,0,63
"3837827_203460","3837827","203460","281","281","2022-08-13","Jack Grealish","GB1",0,0,0,0,45
"3837827_238223","3837827","238223","281","281","2022-08-13","Ederson","GB1",0,0,0,0,90
"3837827_239949","3837827","239949","989","989","2022-08-13","Jamal Lowe","GB1",0,0,0,0,1
"3837827_241641","3837827","241641","281","281","2022-08-13","Bernardo Silva","GB1",0,0,0,0,25
"3837827_249089","3837827","249089","989","989","2022-08-13","Lewis Cook","GB1",0,0,0,0,63
"3837827_249356","3837827","249356","989","989","2022-08-13","Jack Stacey","GB1",1,0,0,0,90
"3837827_258004","3837827","258004","281","281","2022-08-13","Rúben Dias","GB1",0,0,0,0,64
"3837827_262980","3837827","262980","989","873","2022-08-13","Jefferson Lerma","GB1",0,0,0,0,90
"3837827_275590","3837827","275590","989","989","2022-08-13","Kieffer Moore","GB1",0,0,0,0,90
"3837827_320411","3837827","320411","989","989","2022-08-13","Philip Billing","GB1",0,0,0,0,27
"3837827_357565","3837827","357565","281","281","2022-08-13","Rodri","GB1",0,0,0,0,90
"3837827_357658","3837827","357658","989","989","2022-08-13","Mark Travers","GB1",0,0,0,0,90
"3837827_399434","3837827","399434","989","989","2022-08-13","Marcus Tavernier","GB1",0,0,0,0,80
"3837827_406635","3837827","406635","281","281","2022-08-13","Phil Foden","GB1",0,0,1,1,45
"3837827_418560","3837827","418560","281","281","2022-08-13","Erling Haaland","GB1",0,0,0,1,74
"3837827_469781","3837827","469781","989","989","2022-08-13","Marcos Senesi","GB1",0,0,0,0,10
"3837827_480116","3837827","480116","989","989","2022-08-13","Lloyd Kelly","GB1",0,0,0,0,90
"3837827_480987","3837827","480987","989","989","2022-08-13","Chris Mepham","GB1",1,0,0,0,90
"3837827_53622","3837827","53622","281","131","2022-08-13","İlkay Gündoğan","GB1",0,0,1,0,65
"3837827_576024","3837827","576024","281","281","2022-08-13","Julián Álvarez","GB1",0,0,0,0,16
"3837827_61841","3837827","61841","989","989","2022-08-13","Adam Smith","GB1",1,0,0,0,90
"3837827_701057","3837827","701057","281","281","2022-08-13","Rico Lewis","GB1",0,0,0,0,8
"3837827_87672","3837827","87672","989","989","2022-08-13","Junior Stanislas","GB1",0,0,0,0,27
"3837827_88755","3837827","88755","281","281","2022-08-13","Kevin De Bruyne","GB1",0,0,1,1,90
"3837827_95424","3837827","95424","281","281","2022-08-13","Kyle Walker","GB1",0,0,0,0,82
"3837830_108725","3837830","108725","762","703","2022-08-13","Chris Wood","GB1",0,0,0,0,3
